G,variable,value
63.0,FG%,0.5660847880299251
61.0,FG%,0.5286783042394014
60.0,FG%,0.8154613466334163
55.0,FG%,0.2942643391521197
52.0,FG%,0.43142144638403984
50.0,FG%,0.3790523690773066
48.0,FG%,0.6857855361596007
47.0,FG%,0.6109725685785535
45.0,FG%,0.7381546134663339
41.0,FG%,0.4763092269326682
40.0,FG%,0.3640897755610971
39.0,FG%,0.5935162094763091
36.0,FG%,0.6059850374064838
30.0,FG%,0.45635910224438897
28.0,FG%,0.45635910224438897
26.0,FG%,0.5935162094763091
25.0,FG%,0.5162094763092268
23.0,FG%,0.6259351620947631
18.0,FG%,0.5835411471321695
13.0,FG%,0.5660847880299251
12.0,FG%,0.4538653366583541
10.0,FG%,0.5062344139650872
9.0,FG%,0.43142144638403984
3.0,FG%,0.5037406483790522
2.0,FG%,0.5960099750623441
78.0,FG%,0.34912718204488763
73.0,FG%,0.4588528678304239
68.0,FG%,0.7905236907730672
67.0,FG%,0.6184538653366584
59.0,FG%,0.4364089775561097
58.0,FG%,0.3541147132169575
56.0,FG%,0.8179551122194513
55.0,FG%,0.2992518703241895
54.0,FG%,0.48877805486284276
53.0,FG%,0.3241895261845385
50.0,FG%,0.56857855361596
45.0,FG%,0.6034912718204488
42.0,FG%,0.6857855361596007
41.0,FG%,0.43391521197007477
40.0,FG%,0.8029925187032417
39.0,FG%,0.3541147132169575
37.0,FG%,0.7605985037406482
34.0,FG%,0.8379052369077306
33.0,FG%,0.43142144638403984
30.0,FG%,0.598503740648379
27.0,FG%,0.5137157107231919
25.0,FG%,0.48628428927680784
22.0,FG%,0.4937655860349127
20.0,FG%,0.7132169576059848
18.0,FG%,0.42643391521197
17.0,FG%,0.6334164588528678
13.0,FG%,0.5810473815461346
12.0,FG%,0.5211970074812968
10.0,FG%,0.37655860349127174
4.0,FG%,0.5361596009975061
3.0,FG%,0.538653366583541
82.0,FG%,0.40149625935162087
81.0,FG%,0.6807980049875312
80.0,FG%,0.6084788029925187
79.0,FG%,0.5261845386533665
78.0,FG%,0.2294264339152119
77.0,FG%,0.5660847880299251
76.0,FG%,0.5660847880299251
75.0,FG%,0.5860349127182044
72.0,FG%,0.30423940149625933
71.0,FG%,0.795511221945137
70.0,FG%,0.511221945137157
69.0,FG%,0.41396508728179543
68.0,FG%,0.4763092269326682
67.0,FG%,0.538653366583541
66.0,FG%,0.6608478802992516
65.0,FG%,0.6259351620947631
64.0,FG%,0.538653366583541
63.0,FG%,0.6109725685785535
62.0,FG%,0.508728179551122
61.0,FG%,0.6184538653366584
60.0,FG%,0.56857855361596
59.0,FG%,0.49376558603491255
58.0,FG%,0.5536159600997506
57.0,FG%,0.6134663341645885
56.0,FG%,0.7730673316708228
55.0,FG%,0.5536159600997506
53.0,FG%,0.5935162094763091
52.0,FG%,0.3316708229426433
51.0,FG%,0.5860349127182044
50.0,FG%,0.6034912718204488
45.0,FG%,0.598503740648379
44.0,FG%,0.2992518703241895
43.0,FG%,0.47132169576059846
42.0,FG%,0.3915211970074812
41.0,FG%,0.4738154613466334
40.0,FG%,0.6134663341645885
38.0,FG%,0.3865336658354114
37.0,FG%,0.37655860349127174
36.0,FG%,0.6408977556109725
35.0,FG%,0.6084788029925187
33.0,FG%,0.5810473815461346
32.0,FG%,0.3915211970074812
30.0,FG%,0.32917705735660835
27.0,FG%,0.4064837905236907
26.0,FG%,0.648379052369077
22.0,FG%,0.48628428927680784
21.0,FG%,0.4962593516209475
20.0,FG%,0.6458852867830424
18.0,FG%,0.541147132169576
16.0,FG%,0.6184538653366584
15.0,FG%,0.56857855361596
14.0,FG%,0.3890274314214463
13.0,FG%,0.37655860349127174
12.0,FG%,0.6433915211970075
11.0,FG%,0.6359102244389024
10.0,FG%,0.648379052369077
9.0,FG%,0.5037406483790522
8.0,FG%,0.4413965087281795
7.0,FG%,0.5536159600997506
6.0,FG%,0.6309226932668329
5.0,FG%,0.6708229426433915
4.0,FG%,0.6184538653366584
3.0,FG%,0.6633416458852868
2.0,FG%,0.8653366583541146
1.0,FG%,0.4763092269326682
64.0,3P,0.5416666666666666
63.0,3P,0.5416666666666666
62.0,3P,0.4166666666666667
61.0,3P,0.4583333333333333
60.0,3P,0.625
59.0,3P,0.5416666666666666
58.0,3P,0.4583333333333333
57.0,3P,0.7916666666666666
56.0,3P,0.5416666666666666
55.0,3P,0.4166666666666667
54.0,3P,0.75
53.0,3P,0.4583333333333333
52.0,3P,0.6666666666666666
51.0,3P,0.6666666666666666
50.0,3P,0.5416666666666666
49.0,3P,0.5
48.0,3P,0.3333333333333333
47.0,3P,0.625
46.0,3P,0.5416666666666666
45.0,3P,0.3333333333333333
44.0,3P,0.5833333333333334
43.0,3P,0.5833333333333334
42.0,3P,0.6666666666666666
41.0,3P,0.625
40.0,3P,0.625
39.0,3P,0.375
38.0,3P,0.375
37.0,3P,0.5833333333333334
36.0,3P,0.5833333333333334
35.0,3P,0.5416666666666666
34.0,3P,0.3333333333333333
33.0,3P,0.3333333333333333
32.0,3P,0.25
31.0,3P,0.5833333333333334
30.0,3P,0.2916666666666667
29.0,3P,0.5833333333333334
28.0,3P,0.5833333333333334
27.0,3P,0.5833333333333334
26.0,3P,0.375
25.0,3P,0.5
24.0,3P,0.4583333333333333
23.0,3P,0.5833333333333334
22.0,3P,0.625
21.0,3P,0.5416666666666666
20.0,3P,0.6666666666666666
19.0,3P,0.625
18.0,3P,0.375
17.0,3P,0.5416666666666666
16.0,3P,0.2916666666666667
15.0,3P,0.2916666666666667
14.0,3P,0.5
13.0,3P,0.5
12.0,3P,0.4166666666666667
11.0,3P,0.5416666666666666
10.0,3P,0.6666666666666666
9.0,3P,0.625
8.0,3P,0.5833333333333334
7.0,3P,0.4166666666666667
6.0,3P,0.5
5.0,3P,0.4583333333333333
4.0,3P,0.7083333333333334
3.0,3P,0.625
2.0,3P,0.5416666666666666
1.0,3P,0.2916666666666667
82.0,3P,0.625
81.0,3P,0.5
80.0,3P,0.2916666666666667
79.0,3P,0.375
78.0,3P,0.7083333333333334
77.0,3P,0.3333333333333333
76.0,3P,0.5416666666666666
75.0,3P,0.4166666666666667
74.0,3P,0.2916666666666667
73.0,3P,0.7916666666666666
72.0,3P,0.5
71.0,3P,0.5
70.0,3P,0.5416666666666666
69.0,3P,0.375
68.0,3P,0.5833333333333334
67.0,3P,0.5833333333333334
66.0,3P,0.5416666666666666
65.0,3P,0.5833333333333334
64.0,3P,0.3333333333333333
63.0,3P,0.4166666666666667
62.0,3P,0.20833333333333334
61.0,3P,0.25
60.0,3P,0.4166666666666667
59.0,3P,0.5833333333333334
58.0,3P,0.6666666666666666
57.0,3P,0.5416666666666666
56.0,3P,0.375
55.0,3P,0.6666666666666666
54.0,3P,0.375
53.0,3P,0.5416666666666666
52.0,3P,0.5416666666666666
51.0,3P,0.5
50.0,3P,0.5416666666666666
49.0,3P,0.625
48.0,3P,0.5
47.0,3P,0.5
46.0,3P,0.5
45.0,3P,0.7083333333333334
44.0,3P,0.5833333333333334
43.0,3P,0.4583333333333333
42.0,3P,0.3333333333333333
41.0,3P,0.5
40.0,3P,0.5833333333333334
39.0,3P,0.5
38.0,3P,0.875
37.0,3P,0.5
36.0,3P,0.4583333333333333
35.0,3P,0.6666666666666666
34.0,3P,0.5
33.0,3P,0.5833333333333334
32.0,3P,0.5416666666666666
31.0,3P,0.4166666666666667
30.0,3P,0.625
29.0,3P,0.375
28.0,3P,0.7916666666666666
27.0,3P,0.4583333333333333
26.0,3P,0.5
25.0,3P,0.9166666666666666
24.0,3P,0.5416666666666666
23.0,3P,0.7083333333333334
22.0,3P,0.7083333333333334
21.0,3P,0.7916666666666666
20.0,3P,0.4166666666666667
19.0,3P,0.5416666666666666
18.0,3P,0.4166666666666667
17.0,3P,0.375
16.0,3P,0.20833333333333334
15.0,3P,0.375
14.0,3P,0.625
13.0,3P,0.5833333333333334
12.0,3P,0.7083333333333334
11.0,3P,0.5833333333333334
10.0,3P,0.375
9.0,3P,0.7916666666666666
8.0,3P,1.0
7.0,3P,0.375
6.0,3P,0.5833333333333334
5.0,3P,0.4583333333333333
4.0,3P,0.375
3.0,3P,0.375
2.0,3P,0.5833333333333334
1.0,3P,0.4583333333333333
82.0,3P,0.25
81.0,3P,0.5416666666666666
80.0,3P,0.375
79.0,3P,0.5833333333333334
78.0,3P,0.125
77.0,3P,0.2916666666666667
76.0,3P,0.2916666666666667
75.0,3P,0.5
74.0,3P,0.5833333333333334
73.0,3P,0.5
72.0,3P,0.4583333333333333
71.0,3P,0.5416666666666666
70.0,3P,0.375
69.0,3P,0.375
68.0,3P,0.5
67.0,3P,0.5
66.0,3P,0.4583333333333333
65.0,3P,0.5
64.0,3P,0.5416666666666666
63.0,3P,0.5
62.0,3P,0.5
61.0,3P,0.5416666666666666
60.0,3P,0.7083333333333334
59.0,3P,0.625
58.0,3P,0.4166666666666667
57.0,3P,0.2916666666666667
56.0,3P,0.375
55.0,3P,0.4166666666666667
54.0,3P,0.625
53.0,3P,0.4583333333333333
52.0,3P,0.4583333333333333
51.0,3P,0.7083333333333334
50.0,3P,0.5833333333333334
49.0,3P,0.5833333333333334
48.0,3P,0.625
47.0,3P,0.3333333333333333
46.0,3P,0.2916666666666667
45.0,3P,0.7916666666666666
44.0,3P,0.5416666666666666
43.0,3P,0.20833333333333334
42.0,3P,0.25
41.0,3P,0.5
40.0,3P,0.5833333333333334
39.0,3P,0.3333333333333333
38.0,3P,0.625
37.0,3P,0.5833333333333334
36.0,3P,0.5
35.0,3P,0.5416666666666666
34.0,3P,0.5416666666666666
33.0,3P,0.6666666666666666
32.0,3P,0.5833333333333334
31.0,3P,0.375
30.0,3P,0.4583333333333333
29.0,3P,0.4166666666666667
28.0,3P,0.4583333333333333
27.0,3P,0.4583333333333333
26.0,3P,0.5
25.0,3P,0.4166666666666667
24.0,3P,0.5833333333333334
23.0,3P,0.5
22.0,3P,0.6666666666666666
21.0,3P,0.4166666666666667
20.0,3P,0.7083333333333334
19.0,3P,0.375
18.0,3P,0.5416666666666666
17.0,3P,0.6666666666666666
16.0,3P,0.2916666666666667
15.0,3P,0.375
14.0,3P,0.4166666666666667
13.0,3P,0.375
12.0,3P,0.2916666666666667
11.0,3P,0.5833333333333334
10.0,3P,0.4583333333333333
9.0,3P,0.5416666666666666
8.0,3P,0.7083333333333334
7.0,3P,0.4583333333333333
6.0,3P,0.25
5.0,3P,0.4583333333333333
4.0,3P,0.5833333333333334
3.0,3P,0.4166666666666667
2.0,3P,0.4583333333333333
1.0,3P,0.3333333333333333
82.0,3P,0.5
81.0,3P,0.5833333333333334
80.0,3P,0.7083333333333334
79.0,3P,0.625
78.0,3P,0.2916666666666667
77.0,3P,0.5
76.0,3P,0.5
75.0,3P,0.5
74.0,3P,0.3333333333333333
73.0,3P,0.5833333333333334
72.0,3P,0.4583333333333333
71.0,3P,0.4166666666666667
70.0,3P,0.25
69.0,3P,0.2916666666666667
68.0,3P,0.5416666666666666
67.0,3P,0.6666666666666666
66.0,3P,0.5
65.0,3P,0.4166666666666667
64.0,3P,0.4166666666666667
63.0,3P,0.5416666666666666
62.0,3P,0.4166666666666667
61.0,3P,0.5416666666666666
60.0,3P,0.4166666666666667
59.0,3P,0.5
58.0,3P,0.5
57.0,3P,0.5833333333333334
56.0,3P,0.5416666666666666
55.0,3P,0.6666666666666666
54.0,3P,0.5416666666666666
53.0,3P,0.4166666666666667
52.0,3P,0.4166666666666667
51.0,3P,0.6666666666666666
50.0,3P,0.5416666666666666
49.0,3P,0.5
48.0,3P,0.5416666666666666
47.0,3P,0.5833333333333334
46.0,3P,0.6666666666666666
45.0,3P,0.4583333333333333
44.0,3P,0.4166666666666667
43.0,3P,0.5416666666666666
42.0,3P,0.375
41.0,3P,0.625
40.0,3P,0.7083333333333334
39.0,3P,0.7083333333333334
38.0,3P,0.375
37.0,3P,0.75
36.0,3P,0.7916666666666666
35.0,3P,0.7083333333333334
34.0,3P,0.7083333333333334
33.0,3P,0.5
32.0,3P,0.5
31.0,3P,0.5833333333333334
30.0,3P,0.375
29.0,3P,0.4166666666666667
28.0,3P,0.5
27.0,3P,0.375
26.0,3P,0.375
25.0,3P,0.4166666666666667
24.0,3P,0.4583333333333333
23.0,3P,0.7083333333333334
22.0,3P,0.2916666666666667
21.0,3P,0.4583333333333333
20.0,3P,0.3333333333333333
19.0,3P,0.4583333333333333
18.0,3P,0.625
17.0,3P,0.4583333333333333
16.0,3P,0.5
15.0,3P,0.625
14.0,3P,0.5
13.0,3P,0.5
12.0,3P,0.4583333333333333
11.0,3P,0.2916666666666667
10.0,3P,0.5
9.0,3P,0.3333333333333333
8.0,3P,0.4583333333333333
7.0,3P,0.4166666666666667
6.0,3P,0.3333333333333333
5.0,3P,0.4583333333333333
4.0,3P,0.5833333333333334
3.0,3P,0.625
2.0,3P,0.3333333333333333
1.0,3P,0.4583333333333333
82.0,3P,0.20833333333333334
81.0,3P,0.3333333333333333
80.0,3P,0.4583333333333333
79.0,3P,0.25
78.0,3P,0.4166666666666667
77.0,3P,0.3333333333333333
76.0,3P,0.3333333333333333
75.0,3P,0.375
74.0,3P,0.2916666666666667
73.0,3P,0.3333333333333333
72.0,3P,0.3333333333333333
71.0,3P,0.2916666666666667
70.0,3P,0.4166666666666667
69.0,3P,0.375
68.0,3P,0.20833333333333334
67.0,3P,0.3333333333333333
66.0,3P,0.3333333333333333
65.0,3P,0.625
64.0,3P,0.4166666666666667
63.0,3P,0.16666666666666666
62.0,3P,0.2916666666666667
61.0,3P,0.25
60.0,3P,0.20833333333333334
59.0,3P,0.20833333333333334
58.0,3P,0.4166666666666667
57.0,3P,0.4166666666666667
56.0,3P,0.2916666666666667
55.0,3P,0.5416666666666666
54.0,3P,0.4166666666666667
53.0,3P,0.5416666666666666
52.0,3P,0.2916666666666667
51.0,3P,0.2916666666666667
50.0,3P,0.125
49.0,3P,0.6666666666666666
48.0,3P,0.4166666666666667
47.0,3P,0.375
46.0,3P,0.375
45.0,3P,0.4583333333333333
44.0,3P,0.3333333333333333
43.0,3P,0.5
42.0,3P,0.5
41.0,3P,0.375
40.0,3P,0.5833333333333334
39.0,3P,0.375
38.0,3P,0.375
37.0,3P,0.2916666666666667
36.0,3P,0.20833333333333334
35.0,3P,0.25
34.0,3P,0.25
33.0,3P,0.2916666666666667
32.0,3P,0.2916666666666667
31.0,3P,0.3333333333333333
30.0,3P,0.16666666666666666
29.0,3P,0.2916666666666667
28.0,3P,0.5
27.0,3P,0.4166666666666667
26.0,3P,0.4166666666666667
25.0,3P,0.375
24.0,3P,0.375
23.0,3P,0.5
22.0,3P,0.20833333333333334
21.0,3P,0.5
20.0,3P,0.5
19.0,3P,0.5833333333333334
18.0,3P,0.3333333333333333
17.0,3P,0.20833333333333334
16.0,3P,0.5
15.0,3P,0.375
14.0,3P,0.375
13.0,3P,0.5833333333333334
12.0,3P,0.4166666666666667
11.0,3P,0.3333333333333333
10.0,3P,0.4583333333333333
9.0,3P,0.375
8.0,3P,0.4583333333333333
7.0,3P,0.16666666666666666
6.0,3P,0.2916666666666667
5.0,3P,0.5
4.0,3P,0.4166666666666667
3.0,3P,0.25
2.0,3P,0.2916666666666667
1.0,3P,0.3333333333333333
82.0,3P,0.5416666666666666
81.0,3P,0.25
80.0,3P,0.4166666666666667
79.0,3P,0.3333333333333333
78.0,3P,0.3333333333333333
77.0,3P,0.3333333333333333
76.0,3P,0.3333333333333333
75.0,3P,0.25
74.0,3P,0.375
73.0,3P,0.3333333333333333
72.0,3P,0.16666666666666666
71.0,3P,0.20833333333333334
70.0,3P,0.25
69.0,3P,0.3333333333333333
68.0,3P,0.20833333333333334
67.0,3P,0.5416666666666666
66.0,3P,0.3333333333333333
65.0,3P,0.3333333333333333
64.0,3P,0.4166666666666667
63.0,3P,0.3333333333333333
62.0,3P,0.25
61.0,3P,0.625
60.0,3P,0.4166666666666667
59.0,3P,0.3333333333333333
58.0,3P,0.2916666666666667
57.0,3P,0.3333333333333333
56.0,3P,0.5833333333333334
55.0,3P,0.5833333333333334
54.0,3P,0.5833333333333334
53.0,3P,0.3333333333333333
52.0,3P,0.25
51.0,3P,0.4166666666666667
50.0,3P,0.2916666666666667
49.0,3P,0.4166666666666667
48.0,3P,0.5
47.0,3P,0.25
46.0,3P,0.16666666666666666
45.0,3P,0.2916666666666667
44.0,3P,0.2916666666666667
43.0,3P,0.3333333333333333
42.0,3P,0.4166666666666667
41.0,3P,0.375
40.0,3P,0.2916666666666667
39.0,3P,0.5
38.0,3P,0.20833333333333334
37.0,3P,0.4583333333333333
36.0,3P,0.3333333333333333
35.0,3P,0.25
34.0,3P,0.4166666666666667
33.0,3P,0.20833333333333334
32.0,3P,0.2916666666666667
31.0,3P,0.20833333333333334
30.0,3P,0.5
29.0,3P,0.20833333333333334
28.0,3P,0.25
27.0,3P,0.375
26.0,3P,0.2916666666666667
25.0,3P,0.25
24.0,3P,0.3333333333333333
23.0,3P,0.2916666666666667
22.0,3P,0.25
21.0,3P,0.2916666666666667
20.0,3P,0.20833333333333334
19.0,3P,0.375
18.0,3P,0.3333333333333333
17.0,3P,0.3333333333333333
16.0,3P,0.5416666666666666
15.0,3P,0.5
14.0,3P,0.25
13.0,3P,0.25
12.0,3P,0.20833333333333334
11.0,3P,0.375
10.0,3P,0.25
9.0,3P,0.16666666666666666
8.0,3P,0.25
7.0,3P,0.375
6.0,3P,0.2916666666666667
5.0,3P,0.375
4.0,3P,0.4166666666666667
3.0,3P,0.4583333333333333
2.0,3P,0.041666666666666664
1.0,3P,0.3333333333333333
82.0,3P,0.2916666666666667
81.0,3P,0.375
80.0,3P,0.5
79.0,3P,0.4583333333333333
78.0,3P,0.5
77.0,3P,0.5833333333333334
76.0,3P,0.375
75.0,3P,0.125
74.0,3P,0.2916666666666667
73.0,3P,0.4166666666666667
72.0,3P,0.25
71.0,3P,0.375
70.0,3P,0.375
69.0,3P,0.5416666666666666
68.0,3P,0.375
67.0,3P,0.5
66.0,3P,0.125
65.0,3P,0.3333333333333333
64.0,3P,0.125
63.0,3P,0.4166666666666667
62.0,3P,0.3333333333333333
61.0,3P,0.2916666666666667
60.0,3P,0.2916666666666667
59.0,3P,0.3333333333333333
58.0,3P,0.16666666666666666
57.0,3P,0.25
56.0,3P,0.16666666666666666
55.0,3P,0.20833333333333334
54.0,3P,0.25
53.0,3P,0.2916666666666667
52.0,3P,0.4583333333333333
51.0,3P,0.375
50.0,3P,0.3333333333333333
49.0,3P,0.16666666666666666
48.0,3P,0.2916666666666667
47.0,3P,0.25
46.0,3P,0.2916666666666667
45.0,3P,0.20833333333333334
44.0,3P,0.625
43.0,3P,0.20833333333333334
42.0,3P,0.125
41.0,3P,0.2916666666666667
40.0,3P,0.16666666666666666
39.0,3P,0.125
38.0,3P,0.16666666666666666
37.0,3P,0.2916666666666667
36.0,3P,0.20833333333333334
35.0,3P,0.16666666666666666
34.0,3P,0.4583333333333333
33.0,3P,0.2916666666666667
32.0,3P,0.08333333333333333
31.0,3P,0.20833333333333334
30.0,3P,0.375
29.0,3P,0.25
28.0,3P,0.16666666666666666
27.0,3P,0.25
26.0,3P,0.2916666666666667
25.0,3P,0.2916666666666667
24.0,3P,0.25
23.0,3P,0.4583333333333333
22.0,3P,0.5833333333333334
21.0,3P,0.25
20.0,3P,0.4583333333333333
19.0,3P,0.16666666666666666
18.0,3P,0.4583333333333333
17.0,3P,0.2916666666666667
16.0,3P,0.375
15.0,3P,0.16666666666666666
14.0,3P,0.20833333333333334
13.0,3P,0.16666666666666666
12.0,3P,0.2916666666666667
11.0,3P,0.20833333333333334
10.0,3P,0.2916666666666667
9.0,3P,0.2916666666666667
8.0,3P,0.20833333333333334
7.0,3P,0.4166666666666667
6.0,3P,0.08333333333333333
5.0,3P,0.2916666666666667
4.0,3P,0.2916666666666667
3.0,3P,0.125
2.0,3P,0.16666666666666666
1.0,3P,0.125
81.0,3P,0.2916666666666667
80.0,3P,0.4166666666666667
79.0,3P,0.25
78.0,3P,0.25
77.0,3P,0.16666666666666666
76.0,3P,0.25
75.0,3P,0.2916666666666667
74.0,3P,0.2916666666666667
73.0,3P,0.2916666666666667
72.0,3P,0.4583333333333333
71.0,3P,0.20833333333333334
70.0,3P,0.25
69.0,3P,0.375
68.0,3P,0.20833333333333334
67.0,3P,0.16666666666666666
66.0,3P,0.4166666666666667
65.0,3P,0.4166666666666667
64.0,3P,0.25
63.0,3P,0.16666666666666666
62.0,3P,0.2916666666666667
61.0,3P,0.4166666666666667
60.0,3P,0.2916666666666667
59.0,3P,0.4583333333333333
58.0,3P,0.125
57.0,3P,0.4166666666666667
56.0,3P,0.08333333333333333
55.0,3P,0.4166666666666667
54.0,3P,0.375
53.0,3P,0.2916666666666667
52.0,3P,0.20833333333333334
51.0,3P,0.25
50.0,3P,0.5416666666666666
49.0,3P,0.20833333333333334
48.0,3P,0.16666666666666666
47.0,3P,0.4583333333333333
46.0,3P,0.16666666666666666
45.0,3P,0.20833333333333334
44.0,3P,0.20833333333333334
43.0,3P,0.2916666666666667
42.0,3P,0.125
41.0,3P,0.2916666666666667
40.0,3P,0.16666666666666666
39.0,3P,0.125
38.0,3P,0.16666666666666666
37.0,3P,0.3333333333333333
36.0,3P,0.375
35.0,3P,0.125
34.0,3P,0.25
33.0,3P,0.125
32.0,3P,0.16666666666666666
31.0,3P,0.3333333333333333
30.0,3P,0.2916666666666667
29.0,3P,0.20833333333333334
28.0,3P,0.25
27.0,3P,0.25
26.0,3P,0.20833333333333334
25.0,3P,0.375
24.0,3P,0.20833333333333334
23.0,3P,0.25
22.0,3P,0.3333333333333333
21.0,3P,0.25
20.0,3P,0.16666666666666666
19.0,3P,0.25
18.0,3P,0.16666666666666666
17.0,3P,0.25
16.0,3P,0.25
15.0,3P,0.041666666666666664
14.0,3P,0.2916666666666667
13.0,3P,0.375
12.0,3P,0.125
11.0,3P,0.16666666666666666
10.0,3P,0.25
9.0,3P,0.2916666666666667
8.0,3P,0.16666666666666666
7.0,3P,0.125
6.0,3P,0.20833333333333334
5.0,3P,0.16666666666666666
4.0,3P,0.16666666666666666
3.0,3P,0.3333333333333333
2.0,3P,0.20833333333333334
1.0,3P,0.25
66.0,3P,0.3333333333333333
65.0,3P,0.16666666666666666
64.0,3P,0.20833333333333334
63.0,3P,0.125
62.0,3P,0.4583333333333333
61.0,3P,0.20833333333333334
60.0,3P,0.20833333333333334
59.0,3P,0.16666666666666666
58.0,3P,0.125
57.0,3P,0.375
56.0,3P,0.2916666666666667
55.0,3P,0.375
54.0,3P,0.20833333333333334
53.0,3P,0.16666666666666666
52.0,3P,0.20833333333333334
51.0,3P,0.16666666666666666
50.0,3P,0.16666666666666666
49.0,3P,0.08333333333333333
48.0,3P,0.125
47.0,3P,0.16666666666666666
46.0,3P,0.2916666666666667
45.0,3P,0.25
44.0,3P,0.125
43.0,3P,0.25
42.0,3P,0.25
41.0,3P,0.20833333333333334
40.0,3P,0.25
39.0,3P,0.3333333333333333
38.0,3P,0.0
37.0,3P,0.16666666666666666
36.0,3P,0.2916666666666667
35.0,3P,0.16666666666666666
34.0,3P,0.125
33.0,3P,0.2916666666666667
32.0,3P,0.2916666666666667
31.0,3P,0.2916666666666667
30.0,3P,0.25
29.0,3P,0.125
28.0,3P,0.041666666666666664
27.0,3P,0.125
26.0,3P,0.125
25.0,3P,0.25
24.0,3P,0.16666666666666666
23.0,3P,0.2916666666666667
22.0,3P,0.4166666666666667
21.0,3P,0.5
20.0,3P,0.20833333333333334
19.0,3P,0.20833333333333334
18.0,3P,0.25
17.0,3P,0.4166666666666667
16.0,3P,0.08333333333333333
15.0,3P,0.20833333333333334
14.0,3P,0.16666666666666666
13.0,3P,0.25
12.0,3P,0.25
11.0,3P,0.20833333333333334
10.0,3P,0.25
9.0,3P,0.16666666666666666
8.0,3P,0.20833333333333334
7.0,3P,0.25
6.0,3P,0.4166666666666667
5.0,3P,0.20833333333333334
4.0,3P,0.2916666666666667
3.0,3P,0.2916666666666667
2.0,3P,0.5
1.0,3P,0.08333333333333333
82.0,3P,0.3333333333333333
81.0,3P,0.08333333333333333
80.0,3P,0.25
79.0,3P,0.041666666666666664
78.0,3P,0.08333333333333333
77.0,3P,0.16666666666666666
76.0,3P,0.2916666666666667
75.0,3P,0.25
74.0,3P,0.08333333333333333
73.0,3P,0.16666666666666666
72.0,3P,0.16666666666666666
71.0,3P,0.125
70.0,3P,0.2916666666666667
69.0,3P,0.041666666666666664
68.0,3P,0.125
67.0,3P,0.041666666666666664
66.0,3P,0.25
65.0,3P,0.08333333333333333
64.0,3P,0.08333333333333333
63.0,3P,0.125
62.0,3P,0.25
61.0,3P,0.20833333333333334
60.0,3P,0.2916666666666667
59.0,3P,0.16666666666666666
58.0,3P,0.2916666666666667
57.0,3P,0.16666666666666666
56.0,3P,0.125
55.0,3P,0.2916666666666667
54.0,3P,0.08333333333333333
53.0,3P,0.16666666666666666
52.0,3P,0.20833333333333334
51.0,3P,0.20833333333333334
50.0,3P,0.125
49.0,3P,0.25
48.0,3P,0.16666666666666666
47.0,3P,0.375
46.0,3P,0.08333333333333333
45.0,3P,0.20833333333333334
44.0,3P,0.4583333333333333
43.0,3P,0.16666666666666666
42.0,3P,0.375
41.0,3P,0.16666666666666666
40.0,3P,0.125
39.0,3P,0.3333333333333333
38.0,3P,0.5
37.0,3P,0.20833333333333334
36.0,3P,0.20833333333333334
35.0,3P,0.4583333333333333
34.0,3P,0.20833333333333334
33.0,3P,0.20833333333333334
32.0,3P,0.25
31.0,3P,0.125
30.0,3P,0.25
29.0,3P,0.25
28.0,3P,0.16666666666666666
27.0,3P,0.25
26.0,3P,0.125
25.0,3P,0.25
24.0,3P,0.2916666666666667
23.0,3P,0.3333333333333333
22.0,3P,0.2916666666666667
21.0,3P,0.16666666666666666
20.0,3P,0.125
19.0,3P,0.041666666666666664
18.0,3P,0.25
17.0,3P,0.20833333333333334
16.0,3P,0.16666666666666666
15.0,3P,0.20833333333333334
14.0,3P,0.20833333333333334
13.0,3P,0.20833333333333334
12.0,3P,0.041666666666666664
11.0,3P,0.3333333333333333
10.0,3P,0.2916666666666667
9.0,3P,0.375
8.0,3P,0.16666666666666666
7.0,3P,0.16666666666666666
6.0,3P,0.16666666666666666
5.0,3P,0.16666666666666666
4.0,3P,0.2916666666666667
3.0,3P,0.20833333333333334
2.0,3P,0.125
1.0,3P,0.3333333333333333
82.0,3P,0.3333333333333333
81.0,3P,0.20833333333333334
80.0,3P,0.16666666666666666
79.0,3P,0.375
78.0,3P,0.2916666666666667
77.0,3P,0.2916666666666667
76.0,3P,0.3333333333333333
75.0,3P,0.16666666666666666
74.0,3P,0.125
73.0,3P,0.041666666666666664
72.0,3P,0.125
71.0,3P,0.16666666666666666
70.0,3P,0.25
69.0,3P,0.20833333333333334
68.0,3P,0.4166666666666667
67.0,3P,0.2916666666666667
66.0,3P,0.2916666666666667
65.0,3P,0.25
64.0,3P,0.3333333333333333
63.0,3P,0.25
62.0,3P,0.20833333333333334
61.0,3P,0.20833333333333334
60.0,3P,0.16666666666666666
59.0,3P,0.4166666666666667
58.0,3P,0.375
57.0,3P,0.125
56.0,3P,0.25
55.0,3P,0.20833333333333334
54.0,3P,0.08333333333333333
53.0,3P,0.25
52.0,3P,0.20833333333333334
51.0,3P,0.375
50.0,3P,0.041666666666666664
49.0,3P,0.20833333333333334
48.0,3P,0.20833333333333334
47.0,3P,0.25
46.0,3P,0.125
