G,variable,value
8.0,FG,37.0
7.0,FG,31.0
6.0,FG,35.0
5.0,FG,37.0
4.0,FG,33.0
3.0,FG,43.0
2.0,FG,37.0
1.0,FG,33.0
82.0,FG,46.0
81.0,FG,28.0
80.0,FG,36.0
79.0,FG,27.0
78.0,FG,35.0
77.0,FG,41.0
76.0,FG,40.0
75.0,FG,39.0
74.0,FG,27.0
73.0,FG,37.0
72.0,FG,35.0
71.0,FG,34.0
70.0,FG,38.0
69.0,FG,39.0
68.0,FG,42.0
67.0,FG,31.0
66.0,FG,38.0
65.0,FG,30.0
64.0,FG,29.0
63.0,FG,35.0
62.0,FG,45.0
61.0,FG,36.0
60.0,FG,29.0
59.0,FG,38.0
58.0,FG,34.0
57.0,FG,28.0
56.0,FG,31.0
55.0,FG,38.0
54.0,FG,31.0
53.0,FG,33.0
52.0,FG,38.0
51.0,FG,36.0
50.0,FG,36.0
49.0,FG,40.0
48.0,FG,26.0
47.0,FG,32.0
46.0,FG,31.0
45.0,FG,35.0
44.0,FG,30.0
43.0,FG,33.0
42.0,FG,44.0
41.0,FG,27.0
40.0,FG,40.0
39.0,FG,32.0
38.0,FG,36.0
37.0,FG,38.0
36.0,FG,24.0
35.0,FG,28.0
34.0,FG,34.0
33.0,FG,36.0
32.0,FG,38.0
31.0,FG,30.0
30.0,FG,35.0
29.0,FG,30.0
28.0,FG,27.0
27.0,FG,32.0
26.0,FG,39.0
25.0,FG,35.0
24.0,FG,36.0
23.0,FG,46.0
22.0,FG,45.0
21.0,FG,38.0
20.0,FG,42.0
19.0,FG,40.0
18.0,FG,40.0
17.0,FG,32.0
16.0,FG,36.0
15.0,FG,41.0
14.0,FG,35.0
13.0,FG,31.0
12.0,FG,29.0
11.0,FG,26.0
10.0,FG,30.0
9.0,FG,32.0
8.0,FG,28.0
7.0,FG,33.0
6.0,FG,36.0
5.0,FG,36.0
4.0,FG,35.0
3.0,FG,33.0
2.0,FG,34.0
1.0,FG,37.0
82.0,FG,38.0
81.0,FG,34.0
80.0,FG,30.0
79.0,FG,27.0
78.0,FG,29.0
77.0,FG,33.0
76.0,FG,32.0
75.0,FG,36.0
74.0,FG,40.0
73.0,FG,31.0
72.0,FG,39.0
71.0,FG,26.0
70.0,FG,23.0
69.0,FG,32.0
68.0,FG,29.0
67.0,FG,27.0
66.0,FG,30.0
65.0,FG,26.0
64.0,FG,36.0
63.0,FG,31.0
62.0,FG,31.0
61.0,FG,36.0
60.0,FG,43.0
59.0,FG,35.0
58.0,FG,34.0
57.0,FG,26.0
56.0,FG,34.0
55.0,FG,29.0
54.0,FG,47.0
53.0,FG,34.0
52.0,FG,31.0
51.0,FG,35.0
50.0,FG,29.0
49.0,FG,43.0
48.0,FG,35.0
47.0,FG,35.0
46.0,FG,23.0
45.0,FG,28.0
44.0,FG,35.0
43.0,FG,27.0
42.0,FG,33.0
41.0,FG,33.0
40.0,FG,37.0
39.0,FG,40.0
38.0,FG,28.0
37.0,FG,36.0
36.0,FG,31.0
35.0,FG,28.0
34.0,FG,30.0
33.0,FG,36.0
32.0,FG,36.0
31.0,FG,37.0
30.0,FG,30.0
29.0,FG,22.0
28.0,FG,23.0
27.0,FG,30.0
26.0,FG,31.0
25.0,FG,25.0
24.0,FG,29.0
23.0,FG,42.0
22.0,FG,45.0
21.0,FG,39.0
20.0,FG,39.0
19.0,FG,29.0
18.0,FG,30.0
17.0,FG,36.0
16.0,FG,32.0
15.0,FG,35.0
14.0,FG,32.0
13.0,FG,37.0
12.0,FG,38.0
11.0,FG,35.0
10.0,FG,32.0
9.0,FG,35.0
8.0,FG,29.0
7.0,FG,41.0
6.0,FG,36.0
5.0,FG,37.0
4.0,FG,34.0
3.0,FG,33.0
2.0,FG,24.0
1.0,FG,36.0
82.0,FG,35.0
81.0,FG,37.0
80.0,FG,33.0
79.0,FG,28.0
78.0,FG,33.0
77.0,FG,34.0
76.0,FG,40.0
75.0,FG,28.0
74.0,FG,38.0
73.0,FG,28.0
72.0,FG,37.0
71.0,FG,29.0
70.0,FG,42.0
69.0,FG,32.0
68.0,FG,35.0
67.0,FG,34.0
66.0,FG,37.0
65.0,FG,35.0
64.0,FG,34.0
63.0,FG,39.0
62.0,FG,33.0
61.0,FG,45.0
60.0,FG,43.0
59.0,FG,33.0
58.0,FG,31.0
57.0,FG,37.0
56.0,FG,36.0
55.0,FG,36.0
54.0,FG,35.0
53.0,FG,27.0
52.0,FG,35.0
51.0,FG,27.0
50.0,FG,41.0
49.0,FG,34.0
48.0,FG,28.0
47.0,FG,41.0
46.0,FG,36.0
45.0,FG,32.0
44.0,FG,34.0
43.0,FG,38.0
42.0,FG,32.0
41.0,FG,35.0
40.0,FG,39.0
39.0,FG,36.0
38.0,FG,33.0
37.0,FG,33.0
36.0,FG,42.0
35.0,FG,41.0
34.0,FG,35.0
33.0,FG,34.0
32.0,FG,33.0
31.0,FG,22.0
30.0,FG,45.0
29.0,FG,34.0
28.0,FG,35.0
27.0,FG,28.0
26.0,FG,32.0
25.0,FG,31.0
24.0,FG,34.0
23.0,FG,39.0
22.0,FG,31.0
21.0,FG,33.0
20.0,FG,40.0
19.0,FG,36.0
18.0,FG,32.0
17.0,FG,37.0
16.0,FG,37.0
15.0,FG,29.0
14.0,FG,34.0
13.0,FG,39.0
12.0,FG,31.0
11.0,FG,32.0
10.0,FG,32.0
9.0,FG,35.0
8.0,FG,35.0
7.0,FG,38.0
6.0,FG,40.0
5.0,FG,41.0
4.0,FG,34.0
3.0,FG,34.0
2.0,FG,33.0
1.0,FG,36.0
82.0,FG,31.0
81.0,FG,35.0
80.0,FG,35.0
79.0,FG,33.0
78.0,FG,38.0
77.0,FG,40.0
76.0,FG,36.0
75.0,FG,38.0
74.0,FG,32.0
73.0,FG,27.0
72.0,FG,31.0
71.0,FG,36.0
70.0,FG,38.0
69.0,FG,34.0
68.0,FG,40.0
67.0,FG,31.0
66.0,FG,33.0
65.0,FG,37.0
64.0,FG,36.0
63.0,FG,31.0
62.0,FG,38.0
61.0,FG,34.0
60.0,FG,37.0
59.0,FG,33.0
58.0,FG,30.0
57.0,FG,30.0
56.0,FG,29.0
55.0,FG,32.0
54.0,FG,25.0
53.0,FG,28.0
52.0,FG,30.0
51.0,FG,39.0
50.0,FG,35.0
49.0,FG,30.0
48.0,FG,33.0
47.0,FG,39.0
46.0,FG,39.0
45.0,FG,37.0
44.0,FG,36.0
43.0,FG,33.0
42.0,FG,32.0
41.0,FG,32.0
40.0,FG,35.0
39.0,FG,41.0
38.0,FG,36.0
37.0,FG,30.0
36.0,FG,33.0
35.0,FG,38.0
34.0,FG,38.0
33.0,FG,34.0
32.0,FG,34.0
31.0,FG,29.0
30.0,FG,32.0
29.0,FG,37.0
28.0,FG,33.0
27.0,FG,34.0
26.0,FG,30.0
25.0,FG,31.0
24.0,FG,36.0
23.0,FG,33.0
22.0,FG,35.0
21.0,FG,29.0
20.0,FG,34.0
19.0,FG,35.0
18.0,FG,35.0
17.0,FG,34.0
16.0,FG,40.0
15.0,FG,34.0
14.0,FG,32.0
13.0,FG,31.0
12.0,FG,33.0
11.0,FG,35.0
10.0,FG,33.0
9.0,FG,31.0
8.0,FG,35.0
7.0,FG,43.0
6.0,FG,31.0
5.0,FG,33.0
4.0,FG,30.0
3.0,FG,27.0
2.0,FG,34.0
1.0,FG,32.0
82.0,FG,41.0
81.0,FG,45.0
80.0,FG,37.0
79.0,FG,40.0
78.0,FG,36.0
77.0,FG,38.0
76.0,FG,38.0
75.0,FG,38.0
74.0,FG,42.0
73.0,FG,36.0
72.0,FG,38.0
71.0,FG,34.0
70.0,FG,30.0
69.0,FG,42.0
68.0,FG,41.0
67.0,FG,36.0
66.0,FG,40.0
65.0,FG,49.0
64.0,FG,40.0
63.0,FG,36.0
62.0,FG,36.0
61.0,FG,38.0
60.0,FG,40.0
59.0,FG,36.0
58.0,FG,38.0
57.0,FG,37.0
56.0,FG,38.0
55.0,FG,37.0
54.0,FG,46.0
53.0,FG,32.0
52.0,FG,33.0
51.0,FG,30.0
50.0,FG,36.0
49.0,FG,41.0
48.0,FG,39.0
47.0,FG,35.0
46.0,FG,37.0
45.0,FG,36.0
44.0,FG,42.0
43.0,FG,32.0
42.0,FG,31.0
41.0,FG,34.0
40.0,FG,42.0
39.0,FG,44.0
38.0,FG,33.0
37.0,FG,36.0
36.0,FG,41.0
35.0,FG,31.0
34.0,FG,35.0
33.0,FG,40.0
32.0,FG,29.0
31.0,FG,41.0
30.0,FG,32.0
29.0,FG,36.0
28.0,FG,33.0
27.0,FG,40.0
26.0,FG,38.0
25.0,FG,40.0
24.0,FG,36.0
23.0,FG,39.0
22.0,FG,37.0
21.0,FG,31.0
20.0,FG,33.0
19.0,FG,35.0
18.0,FG,39.0
17.0,FG,47.0
16.0,FG,32.0
15.0,FG,35.0
14.0,FG,30.0
13.0,FG,43.0
12.0,FG,40.0
11.0,FG,37.0
10.0,FG,36.0
9.0,FG,43.0
8.0,FG,35.0
7.0,FG,31.0
6.0,FG,28.0
5.0,FG,31.0
4.0,FG,42.0
3.0,FG,39.0
2.0,FG,45.0
1.0,FG,38.0
50.0,FG,48.0
49.0,FG,33.0
48.0,FG,28.0
47.0,FG,41.0
46.0,FG,30.0
45.0,FG,45.0
44.0,FG,42.0
43.0,FG,35.0
42.0,FG,29.0
41.0,FG,40.0
40.0,FG,37.0
39.0,FG,33.0
38.0,FG,30.0
37.0,FG,37.0
36.0,FG,40.0
35.0,FG,26.0
34.0,FG,40.0
33.0,FG,47.0
32.0,FG,42.0
31.0,FG,30.0
30.0,FG,33.0
29.0,FG,27.0
28.0,FG,41.0
27.0,FG,38.0
26.0,FG,36.0
25.0,FG,25.0
24.0,FG,33.0
23.0,FG,34.0
22.0,FG,33.0
21.0,FG,32.0
20.0,FG,52.0
19.0,FG,38.0
18.0,FG,34.0
17.0,FG,36.0
16.0,FG,36.0
15.0,FG,37.0
14.0,FG,39.0
13.0,FG,35.0
12.0,FG,39.0
11.0,FG,40.0
10.0,FG,35.0
9.0,FG,45.0
8.0,FG,25.0
7.0,FG,38.0
6.0,FG,48.0
5.0,FG,40.0
4.0,FG,38.0
3.0,FG,36.0
2.0,FG,25.0
1.0,FG,35.0
82.0,FG,37.0
81.0,FG,31.0
80.0,FG,41.0
79.0,FG,36.0
78.0,FG,36.0
77.0,FG,35.0
76.0,FG,44.0
75.0,FG,37.0
74.0,FG,42.0
73.0,FG,39.0
72.0,FG,36.0
71.0,FG,39.0
70.0,FG,30.0
69.0,FG,38.0
68.0,FG,35.0
67.0,FG,41.0
66.0,FG,39.0
65.0,FG,40.0
64.0,FG,32.0
63.0,FG,35.0
62.0,FG,39.0
61.0,FG,39.0
60.0,FG,44.0
59.0,FG,35.0
58.0,FG,38.0
57.0,FG,51.0
56.0,FG,46.0
55.0,FG,38.0
54.0,FG,42.0
53.0,FG,39.0
52.0,FG,36.0
51.0,FG,34.0
50.0,FG,36.0
49.0,FG,34.0
48.0,FG,33.0
47.0,FG,45.0
46.0,FG,32.0
45.0,FG,41.0
44.0,FG,35.0
43.0,FG,35.0
42.0,FG,31.0
41.0,FG,30.0
40.0,FG,35.0
39.0,FG,37.0
38.0,FG,32.0
37.0,FG,37.0
36.0,FG,39.0
35.0,FG,26.0
34.0,FG,36.0
33.0,FG,40.0
32.0,FG,38.0
31.0,FG,30.0
30.0,FG,40.0
29.0,FG,34.0
28.0,FG,33.0
27.0,FG,40.0
26.0,FG,37.0
25.0,FG,39.0
24.0,FG,40.0
23.0,FG,30.0
22.0,FG,37.0
21.0,FG,33.0
20.0,FG,40.0
19.0,FG,35.0
18.0,FG,35.0
17.0,FG,33.0
16.0,FG,35.0
15.0,FG,45.0
14.0,FG,40.0
13.0,FG,34.0
12.0,FG,31.0
11.0,FG,36.0
10.0,FG,46.0
9.0,FG,40.0
8.0,FG,36.0
7.0,FG,34.0
6.0,FG,40.0
5.0,FG,34.0
4.0,FG,29.0
3.0,FG,27.0
2.0,FG,35.0
1.0,FG,38.0
82.0,FG,33.0
81.0,FG,47.0
80.0,FG,42.0
79.0,FG,40.0
78.0,FG,36.0
77.0,FG,43.0
76.0,FG,41.0
75.0,FG,33.0
74.0,FG,31.0
73.0,FG,41.0
72.0,FG,40.0
71.0,FG,36.0
70.0,FG,34.0
69.0,FG,37.0
68.0,FG,32.0
67.0,FG,41.0
66.0,FG,39.0
65.0,FG,30.0
64.0,FG,39.0
63.0,FG,35.0
62.0,FG,31.0
61.0,FG,37.0
60.0,FG,44.0
59.0,FG,36.0
58.0,FG,41.0
57.0,FG,26.0
56.0,FG,40.0
55.0,FG,38.0
54.0,FG,31.0
53.0,FG,36.0
52.0,FG,34.0
51.0,FG,39.0
50.0,FG,34.0
49.0,FG,41.0
48.0,FG,35.0
47.0,FG,38.0
46.0,FG,42.0
45.0,FG,41.0
44.0,FG,41.0
43.0,FG,35.0
42.0,FG,41.0
41.0,FG,27.0
40.0,FG,42.0
39.0,FG,37.0
38.0,FG,43.0
37.0,FG,48.0
36.0,FG,45.0
35.0,FG,30.0
34.0,FG,40.0
33.0,FG,38.0
32.0,FG,36.0
31.0,FG,43.0
30.0,FG,39.0
29.0,FG,38.0
28.0,FG,36.0
27.0,FG,43.0
26.0,FG,33.0
25.0,FG,44.0
24.0,FG,36.0
23.0,FG,41.0
22.0,FG,37.0
21.0,FG,31.0
20.0,FG,34.0
19.0,FG,45.0
18.0,FG,33.0
17.0,FG,44.0
16.0,FG,34.0
15.0,FG,36.0
14.0,FG,32.0
13.0,FG,39.0
12.0,FG,42.0
11.0,FG,38.0
10.0,FG,27.0
9.0,FG,31.0
8.0,FG,39.0
7.0,FG,30.0
6.0,FG,39.0
5.0,FG,34.0
4.0,FG,41.0
3.0,FG,39.0
2.0,FG,33.0
1.0,FG,38.0
82.0,FG,38.0
81.0,FG,40.0
80.0,FG,48.0
79.0,FG,37.0
78.0,FG,48.0
77.0,FG,44.0
76.0,FG,36.0
75.0,FG,36.0
74.0,FG,42.0
73.0,FG,37.0
72.0,FG,35.0
71.0,FG,36.0
70.0,FG,46.0
69.0,FG,36.0
68.0,FG,36.0
67.0,FG,32.0
66.0,FG,37.0
65.0,FG,42.0
64.0,FG,31.0
63.0,FG,37.0
62.0,FG,41.0
61.0,FG,33.0
60.0,FG,40.0
59.0,FG,36.0
58.0,FG,34.0
57.0,FG,36.0
56.0,FG,41.0
55.0,FG,42.0
54.0,FG,40.0
53.0,FG,40.0
52.0,FG,38.0
51.0,FG,34.0
50.0,FG,44.0
49.0,FG,39.0
48.0,FG,42.0
47.0,FG,38.0
46.0,FG,27.0
45.0,FG,35.0
44.0,FG,39.0
43.0,FG,48.0
42.0,FG,34.0
41.0,FG,35.0
40.0,FG,41.0
39.0,FG,38.0
38.0,FG,50.0
37.0,FG,45.0
36.0,FG,39.0
35.0,FG,35.0
34.0,FG,34.0
33.0,FG,41.0
32.0,FG,38.0
31.0,FG,35.0
30.0,FG,37.0
29.0,FG,39.0
28.0,FG,30.0
27.0,FG,30.0
26.0,FG,39.0
25.0,FG,36.0
24.0,FG,41.0
23.0,FG,38.0
22.0,FG,38.0
21.0,FG,43.0
20.0,FG,41.0
19.0,FG,40.0
18.0,FG,40.0
17.0,FG,43.0
16.0,FG,36.0
15.0,FG,41.0
14.0,FG,34.0
13.0,FG,47.0
12.0,FG,37.0
11.0,FG,42.0
10.0,FG,35.0
9.0,FG,45.0
8.0,FG,38.0
7.0,FG,38.0
6.0,FG,45.0
5.0,FG,36.0
4.0,FG,36.0
3.0,FG,46.0
2.0,FG,29.0
1.0,FG,37.0
82.0,FG,39.0
81.0,FG,36.0
80.0,FG,37.0
79.0,FG,36.0
78.0,FG,53.0
77.0,FG,43.0
76.0,FG,38.0
75.0,FG,44.0
74.0,FG,36.0
73.0,FG,33.0
72.0,FG,42.0
71.0,FG,39.0
70.0,FG,29.0
69.0,FG,39.0
68.0,FG,36.0
67.0,FG,42.0
66.0,FG,37.0
65.0,FG,38.0
64.0,FG,46.0
63.0,FG,35.0
62.0,FG,33.0
61.0,FG,37.0
60.0,FG,35.0
59.0,FG,40.0
58.0,FG,41.0
57.0,FG,40.0
56.0,FG,39.0
55.0,FG,51.0
54.0,FG,35.0
53.0,FG,40.0
52.0,FG,46.0
51.0,FG,44.0
50.0,FG,38.0
49.0,FG,46.0
48.0,FG,41.0
47.0,FG,37.0
46.0,FG,22.0
45.0,FG,45.0
44.0,FG,33.0
43.0,FG,35.0
42.0,FG,44.0
41.0,FG,40.0
40.0,FG,40.0
39.0,FG,36.0
38.0,FG,47.0
37.0,FG,35.0
36.0,FG,34.0
35.0,FG,35.0
34.0,FG,32.0
33.0,FG,39.0
32.0,FG,40.0
31.0,FG,39.0
30.0,FG,33.0
29.0,FG,43.0
28.0,FG,43.0
27.0,FG,35.0
26.0,FG,38.0
25.0,FG,28.0
24.0,FG,34.0
23.0,FG,42.0
22.0,FG,44.0
21.0,FG,46.0
20.0,FG,44.0
19.0,FG,38.0
18.0,FG,32.0
17.0,FG,40.0
16.0,FG,29.0
15.0,FG,40.0
14.0,FG,43.0
13.0,FG,45.0
12.0,FG,34.0
11.0,FG,49.0
10.0,FG,34.0
9.0,FG,30.0
8.0,FG,36.0
7.0,FG,48.0
6.0,FG,39.0
5.0,FG,38.0
4.0,FG,42.0
3.0,FG,38.0
2.0,FG,38.0
1.0,FG,39.0
82.0,FG,40.0
81.0,FG,37.0
80.0,FG,30.0
79.0,FG,41.0
78.0,FG,40.0
77.0,FG,48.0
76.0,FG,42.0
75.0,FG,45.0
74.0,FG,51.0
73.0,FG,40.0
72.0,FG,43.0
71.0,FG,39.0
70.0,FG,61.0
69.0,FG,41.0
68.0,FG,33.0
67.0,FG,44.0
66.0,FG,51.0
65.0,FG,48.0
64.0,FG,31.0
63.0,FG,35.0
62.0,FG,38.0
61.0,FG,40.0
60.0,FG,31.0
59.0,FG,30.0
58.0,FG,45.0
57.0,FG,44.0
56.0,FG,41.0
55.0,FG,41.0
54.0,FG,38.0
53.0,FG,36.0
52.0,FG,39.0
51.0,FG,40.0
50.0,FG,39.0
49.0,FG,37.0
48.0,FG,37.0
47.0,FG,38.0
46.0,FG,33.0
45.0,FG,35.0
44.0,FG,25.0
43.0,FG,46.0
42.0,FG,38.0
41.0,FG,42.0
40.0,FG,45.0
39.0,FG,35.0
38.0,FG,38.0
37.0,FG,43.0
36.0,FG,37.0
35.0,FG,37.0
34.0,FG,43.0
33.0,FG,35.0
32.0,FG,36.0
31.0,FG,42.0
30.0,FG,38.0
29.0,FG,45.0
28.0,FG,41.0
27.0,FG,42.0
26.0,FG,39.0
25.0,FG,42.0
24.0,FG,46.0
23.0,FG,42.0
22.0,FG,42.0
21.0,FG,48.0
20.0,FG,30.0
19.0,FG,41.0
18.0,FG,52.0
17.0,FG,39.0
16.0,FG,45.0
15.0,FG,50.0
14.0,FG,47.0
13.0,FG,37.0
12.0,FG,30.0
11.0,FG,54.0
10.0,FG,31.0
9.0,FG,33.0
8.0,FG,49.0
7.0,FG,47.0
5.0,FG,47.0
4.0,FG,40.0
3.0,FG,40.0
2.0,FG,47.0
1.0,FG,44.0
82.0,FG,48.0
81.0,FG,43.0
80.0,FG,56.0
79.0,FG,26.0
78.0,FG,42.0
77.0,FG,45.0
76.0,FG,34.0
75.0,FG,35.0
74.0,FG,38.0
73.0,FG,33.0
72.0,FG,36.0
71.0,FG,45.0
70.0,FG,46.0
69.0,FG,47.0
68.0,FG,49.0
67.0,FG,39.0
66.0,FG,48.0
65.0,FG,44.0
64.0,FG,51.0
63.0,FG,43.0
62.0,FG,49.0
61.0,FG,43.0
60.0,FG,42.0
59.0,FG,42.0
58.0,FG,41.0
57.0,FG,46.0
56.0,FG,56.0
55.0,FG,39.0
54.0,FG,48.0
53.0,FG,41.0
52.0,FG,42.0
51.0,FG,34.0
49.0,FG,42.0
48.0,FG,40.0
47.0,FG,44.0
46.0,FG,38.0
45.0,FG,35.0
44.0,FG,46.0
43.0,FG,36.0
42.0,FG,49.0
41.0,FG,37.0
40.0,FG,51.0
39.0,FG,39.0
38.0,FG,49.0
37.0,FG,35.0
36.0,FG,43.0
35.0,FG,49.0
34.0,FG,41.0
33.0,FG,41.0
32.0,FG,44.0
31.0,FG,45.0
30.0,FG,40.0
29.0,FG,37.0
28.0,FG,30.0
27.0,FG,38.0
26.0,FG,33.0
25.0,FG,38.0
24.0,FG,47.0
23.0,FG,32.0
22.0,FG,29.0
21.0,FG,50.0
20.0,FG,36.0
19.0,FG,49.0
18.0,FG,54.0
17.0,FG,37.0
16.0,FG,47.0
15.0,FG,46.0
14.0,FG,39.0
13.0,FG,47.0
12.0,FG,48.0
11.0,FG,62.0
10.0,FG,39.0
9.0,FG,38.0
8.0,FG,37.0
7.0,FG,44.0
6.0,FG,33.0
5.0,FG,45.0
4.0,FG,47.0
3.0,FG,42.0
2.0,FG,33.0
1.0,FG,46.0
82.0,FG,44.0
81.0,FG,41.0
80.0,FG,41.0
79.0,FG,56.0
78.0,FG,44.0
77.0,FG,40.0
75.0,FG,39.0
74.0,FG,42.0
73.0,FG,47.0
72.0,FG,54.0
71.0,FG,41.0
70.0,FG,48.0
69.0,FG,45.0
68.0,FG,44.0
67.0,FG,44.0
66.0,FG,45.0
65.0,FG,55.0
64.0,FG,41.0
63.0,FG,37.0
62.0,FG,37.0
61.0,FG,45.0
60.0,FG,42.0
59.0,FG,49.0
58.0,FG,38.0
57.0,FG,40.0
56.0,FG,50.0
55.0,FG,39.0
54.0,FG,39.0
53.0,FG,47.0
52.0,FG,42.0
51.0,FG,33.0
50.0,FG,48.0
49.0,FG,40.0
48.0,FG,39.0
47.0,FG,36.0
46.0,FG,38.0
45.0,FG,46.0
44.0,FG,37.0
43.0,FG,37.0
41.0,FG,38.0
39.0,FG,48.0
38.0,FG,36.0
37.0,FG,41.0
36.0,FG,48.0
35.0,FG,38.0
34.0,FG,37.0
32.0,FG,39.0
31.0,FG,42.0
30.0,FG,41.0
29.0,FG,38.0
28.0,FG,35.0
27.0,FG,44.0
26.0,FG,39.0
25.0,FG,42.0
24.0,FG,44.0
23.0,FG,53.0
22.0,FG,41.0
21.0,FG,42.0
20.0,FG,48.0
19.0,FG,56.0
18.0,FG,37.0
17.0,FG,50.0
16.0,FG,42.0
15.0,FG,47.0
14.0,FG,40.0
13.0,FG,51.0
12.0,FG,49.0
11.0,FG,41.0
10.0,FG,45.0
9.0,FG,52.0
8.0,FG,48.0
7.0,FG,55.0
6.0,FG,36.0
5.0,FG,39.0
4.0,FG,47.0
3.0,FG,35.0
2.0,FG,52.0
1.0,FG,43.0
82.0,FG,42.0
81.0,FG,49.0
80.0,FG,43.0
79.0,FG,38.0
78.0,FG,45.0
77.0,FG,43.0
76.0,FG,37.0
75.0,FG,41.0
74.0,FG,49.0
73.0,FG,40.0
72.0,FG,60.0
71.0,FG,48.0
70.0,FG,36.0
69.0,FG,47.0
68.0,FG,39.0
67.0,FG,39.0
66.0,FG,46.0
65.0,FG,39.0
64.0,FG,41.0
63.0,FG,46.0
62.0,FG,43.0
61.0,FG,35.0
60.0,FG,47.0
59.0,FG,51.0
58.0,FG,42.0
57.0,FG,38.0
56.0,FG,46.0
55.0,FG,40.0
54.0,FG,46.0
53.0,FG,46.0
52.0,FG,41.0
51.0,FG,49.0
50.0,FG,44.0
49.0,FG,49.0
48.0,FG,42.0
47.0,FG,46.0
46.0,FG,53.0
45.0,FG,51.0
43.0,FG,58.0
42.0,FG,47.0
40.0,FG,42.0
39.0,FG,45.0
38.0,FG,39.0
37.0,FG,39.0
36.0,FG,39.0
35.0,FG,39.0
33.0,FG,39.0
31.0,FG,51.0
30.0,FG,56.0
29.0,FG,47.0
28.0,FG,49.0
27.0,FG,57.0
26.0,FG,57.0
25.0,FG,46.0
24.0,FG,47.0
23.0,FG,40.0
22.0,FG,43.0
21.0,FG,54.0
20.0,FG,41.0
19.0,FG,41.0
18.0,FG,49.0
17.0,FG,55.0
16.0,FG,56.0
15.0,FG,49.0
14.0,FG,49.0
12.0,FG,48.0
11.0,FG,46.0
10.0,FG,43.0
9.0,FG,44.0
8.0,FG,45.0
7.0,FG,52.0
6.0,FG,37.0
5.0,FG,41.0
4.0,FG,41.0
82.0,FG,50.0
81.0,FG,44.0
80.0,FG,54.0
79.0,FG,46.0
78.0,FG,38.0
77.0,FG,51.0
76.0,FG,48.0
75.0,FG,45.0
74.0,FG,45.0
73.0,FG,52.0
72.0,FG,31.0
71.0,FG,54.0
70.0,FG,41.0
69.0,FG,39.0
68.0,FG,38.0
67.0,FG,44.0
66.0,FG,39.0
65.0,FG,55.0
64.0,FG,44.0
63.0,FG,55.0
62.0,FG,45.0
61.0,FG,42.0
60.0,FG,41.0
59.0,FG,40.0
58.0,FG,43.0
57.0,FG,45.0
56.0,FG,47.0
55.0,FG,42.0
54.0,FG,42.0
53.0,FG,42.0
52.0,FG,36.0
51.0,FG,40.0
50.0,FG,48.0
49.0,FG,35.0
48.0,FG,41.0
47.0,FG,43.0
46.0,FG,58.0
45.0,FG,42.0
44.0,FG,50.0
43.0,FG,38.0
42.0,FG,36.0
41.0,FG,49.0
40.0,FG,43.0
39.0,FG,51.0
38.0,FG,47.0
37.0,FG,43.0
36.0,FG,54.0
35.0,FG,36.0
34.0,FG,38.0
32.0,FG,28.0
30.0,FG,45.0
29.0,FG,48.0
28.0,FG,41.0
27.0,FG,45.0
26.0,FG,43.0
25.0,FG,40.0
24.0,FG,46.0
23.0,FG,35.0
22.0,FG,49.0
21.0,FG,39.0
20.0,FG,38.0
19.0,FG,38.0
18.0,FG,46.0
17.0,FG,47.0
16.0,FG,44.0
15.0,FG,49.0
14.0,FG,39.0
13.0,FG,43.0
12.0,FG,34.0
11.0,FG,46.0
10.0,FG,35.0
9.0,FG,47.0
7.0,FG,42.0
6.0,FG,39.0
5.0,FG,46.0
4.0,FG,43.0
3.0,FG,37.0
2.0,FG,42.0
1.0,FG,49.0
82.0,FG,43.0
81.0,FG,48.0
80.0,FG,47.0
79.0,FG,41.0
78.0,FG,40.0
75.0,FG,46.0
74.0,FG,41.0
73.0,FG,43.0
72.0,FG,52.0
71.0,FG,40.0
70.0,FG,46.0
69.0,FG,42.0
68.0,FG,47.0
67.0,FG,44.0
66.0,FG,41.0
65.0,FG,35.0
64.0,FG,45.0
63.0,FG,43.0
61.0,FG,45.0
60.0,FG,44.0
59.0,FG,42.0
58.0,FG,35.0
57.0,FG,43.0
55.0,FG,41.0
54.0,FG,44.0
53.0,FG,51.0
52.0,FG,43.0
51.0,FG,36.0
50.0,FG,45.0
49.0,FG,49.0
48.0,FG,40.0
47.0,FG,43.0
46.0,FG,48.0
45.0,FG,35.0
44.0,FG,45.0
43.0,FG,42.0
42.0,FG,39.0
41.0,FG,48.0
40.0,FG,48.0
39.0,FG,37.0
38.0,FG,41.0
37.0,FG,46.0
36.0,FG,41.0
35.0,FG,34.0
34.0,FG,37.0
33.0,FG,43.0
32.0,FG,44.0
31.0,FG,43.0
30.0,FG,45.0
29.0,FG,44.0
28.0,FG,39.0
27.0,FG,40.0
26.0,FG,49.0
25.0,FG,45.0
24.0,FG,44.0
23.0,FG,45.0
22.0,FG,47.0
21.0,FG,47.0
20.0,FG,45.0
19.0,FG,55.0
18.0,FG,38.0
17.0,FG,42.0
16.0,FG,34.0
15.0,FG,52.0
14.0,FG,41.0
13.0,FG,33.0
12.0,FG,48.0
11.0,FG,46.0
10.0,FG,41.0
9.0,FG,36.0
8.0,FG,40.0
7.0,FG,45.0
6.0,FG,32.0
5.0,FG,41.0
4.0,FG,41.0
3.0,FG,43.0
2.0,FG,44.0
1.0,FG,49.0
82.0,FG,41.0
81.0,FG,42.0
80.0,FG,49.0
79.0,FG,47.0
78.0,FG,36.0
