,date,reading,warning
4261,2019-09-30 03:05:00,70, Moderate
4262,2019-09-30 04:05:00,75, Moderate
4263,2019-09-30 05:05:00,79, Moderate
4264,2019-09-30 06:05:00,75, Moderate
4265,2019-09-30 07:05:00,68, Moderate
4266,2019-09-30 08:05:00,77, Moderate
4267,2019-09-30 09:05:00,75, Moderate
4268,2019-09-30 10:05:00,65, Moderate
4269,2019-09-30 11:05:00,58, Moderate
4270,2019-09-30 12:05:00,55, Moderate
4271,2019-09-30 13:05:00,50, Good
4272,2019-09-30 14:05:00,46, Good
4273,2019-09-30 15:05:00,44, Good
4274,2019-09-30 16:05:00,38, Good
4275,2019-09-30 17:05:00,42, Good
4276,2019-09-30 18:05:00,53, Moderate
4277,2019-09-30 19:05:00,70, Moderate
4278,2019-09-30 20:05:00,78, Moderate
4279,2019-09-30 21:05:00,78, Moderate
4280,2019-09-30 22:05:00,73, Moderate
4281,2019-09-30 23:05:00,55, Moderate
4282,2019-10-01 00:05:00,44, Good
4283,2019-10-01 01:05:00,30, Good
4284,2019-10-01 02:05:00,46, Good
4285,2019-10-01 03:05:00,46, Good
4286,2019-10-01 04:05:00,50, Good
4287,2019-10-01 05:05:00,74, Moderate
4288,2019-10-01 06:05:00,72, Moderate
4289,2019-10-01 07:05:00,81, Moderate
4290,2019-10-01 08:05:00,83, Moderate
4291,2019-10-01 09:05:00,85, Moderate
4292,2019-10-01 10:05:00,81, Moderate
4293,2019-10-01 11:05:00,67, Moderate
4294,2019-10-01 12:05:00,63, Moderate
4295,2019-10-01 13:05:00,55, Moderate
4296,2019-10-01 14:05:00,54, Moderate
4297,2019-10-01 15:05:00,66, Moderate
4298,2019-10-01 16:05:00,62, Moderate
4299,2019-10-01 17:05:00,59, Moderate
4300,2019-10-01 18:05:00,54, Moderate
4301,2019-10-01 19:05:00,51, Moderate
4302,2019-10-01 20:05:00,38, Good
4303,2019-10-01 21:05:00,46, Good
4304,2019-10-01 22:05:00,46, Good
4305,2019-10-01 23:05:00,52, Moderate
4306,2019-10-02 00:05:00,55, Moderate
4307,2019-10-02 01:05:00,57, Moderate
4308,2019-10-02 02:05:00,57, Moderate
4309,2019-10-02 03:05:00,60, Moderate
4310,2019-10-02 04:05:00,64, Moderate
4311,2019-10-02 05:05:00,55, Moderate
4312,2019-10-02 06:05:00,60, Moderate
4313,2019-10-02 07:05:00,60, Moderate
4314,2019-10-02 08:05:00,83, Moderate
4315,2019-10-02 09:05:00,89, Moderate
4316,2019-10-02 10:05:00,85, Moderate
4317,2019-10-02 11:05:00,91, Moderate
4318,2019-10-02 12:05:00,77, Moderate
4319,2019-10-02 13:05:00,77, Moderate
4320,2019-10-02 14:05:00,78, Moderate
4321,2019-10-02 15:05:00,74, Moderate
4322,2019-10-02 16:05:00,73, Moderate
4323,2019-10-02 17:05:00,59, Moderate
4324,2019-10-02 18:05:00,57, Moderate
4325,2019-10-02 19:05:00,68, Moderate
4326,2019-10-02 20:05:00,65, Moderate
4327,2019-10-02 21:05:00,75, Moderate
4328,2019-10-02 22:05:00,74, Moderate
4329,2019-10-02 23:05:00,81, Moderate
4330,2019-10-03 00:05:00,145, Unhealthy for Sensitive Groups
4331,2019-10-03 01:05:00,162, Unhealthy
4332,2019-10-03 02:05:00,162, Unhealthy
4333,2019-10-03 03:05:00,156, Unhealthy
4334,2019-10-03 04:05:00,123, Unhealthy for Sensitive Groups
4335,2019-10-03 05:05:00,94, Moderate
4336,2019-10-03 06:05:00,83, Moderate
4337,2019-10-03 07:05:00,73, Moderate
4338,2019-10-03 08:05:00,80, Moderate
4339,2019-10-03 09:05:00,81, Moderate
4340,2019-10-03 10:05:00,83, Moderate
4341,2019-10-03 11:05:00,75, Moderate
4342,2019-10-03 12:05:00,85, Moderate
4343,2019-10-03 13:05:00,79, Moderate
4344,2019-10-03 14:05:00,80, Moderate
4345,2019-10-03 15:05:00,87, Moderate
4346,2019-10-03 16:05:00,78, Moderate
4347,2019-10-03 17:05:00,79, Moderate
4348,2019-10-03 18:05:00,82, Moderate
4349,2019-10-03 19:05:00,82, Moderate
4350,2019-10-03 20:05:00,72, Moderate
4351,2019-10-03 21:05:00,68, Moderate
4352,2019-10-03 22:05:00,60, Moderate
4353,2019-10-03 23:05:00,58, Moderate
4354,2019-10-04 00:05:00,54, Moderate
4355,2019-10-04 01:05:00,62, Moderate
4356,2019-10-04 02:05:00,52, Moderate
4357,2019-10-04 03:05:00,37, Good
4358,2019-10-04 04:05:00,23, Good
4359,2019-10-04 05:05:00,11, Good
4360,2019-10-04 06:05:00,8, Good
4361,2019-10-04 07:05:00,27, Good
4362,2019-10-04 08:05:00,59, Moderate
4363,2019-10-04 09:05:00,68, Moderate
4364,2019-10-04 10:05:00,59, Moderate
4365,2019-10-04 11:05:00,58, Moderate
4366,2019-10-04 12:05:00,55, Moderate
4367,2019-10-04 13:05:00,66, Moderate
4368,2019-10-04 14:05:00,58, Moderate
4369,2019-10-04 15:05:00,61, Moderate
4370,2019-10-04 16:05:00,57, Moderate
4371,2019-10-04 17:05:00,45, Good
4372,2019-10-04 18:05:00,35, Good
4373,2019-10-04 19:05:00,38, Good
4374,2019-10-04 20:05:00,38, Good
4375,2019-10-04 21:05:00,40, Good
4376,2019-10-04 22:05:00,36, Good
4377,2019-10-04 23:05:00,30, Good
4378,2019-10-05 00:05:00,23, Good
4379,2019-10-05 01:05:00,91, Moderate
4380,2019-10-05 02:05:00,72, Moderate
4381,2019-10-05 03:05:00,56, Moderate
4382,2019-10-05 04:05:00,40, Good
4383,2019-10-05 05:05:00,30, Good
4384,2019-10-05 06:05:00,21, Good
4385,2019-10-05 07:05:00,95, Moderate
4386,2019-10-05 08:05:00,77, Moderate
4387,2019-10-05 09:05:00,61, Moderate
4388,2019-10-05 10:05:00,56, Moderate
4389,2019-10-05 11:05:00,53, Moderate
4390,2019-10-05 12:05:00,48, Good
4391,2019-10-05 13:05:00,38, Good
4392,2019-10-05 14:05:00,34, Good
4393,2019-10-05 15:05:00,27, Good
4394,2019-10-05 16:05:00,24, Good
4395,2019-10-05 17:05:00,22, Good
4396,2019-10-05 18:05:00,40, Good
4397,2019-10-05 19:05:00,45, Good
4398,2019-10-05 20:05:00,55, Moderate
4399,2019-10-05 21:05:00,89, Moderate
4400,2019-10-05 22:05:00,99, Moderate
4401,2019-10-05 23:05:00,93, Moderate
4402,2019-10-06 00:05:00,80, Moderate
4403,2019-10-06 01:05:00,70, Moderate
4404,2019-10-06 02:05:00,56, Moderate
4405,2019-10-06 03:05:00,43, Good
4406,2019-10-06 04:05:00,36, Good
4407,2019-10-06 05:05:00,30, Good
4408,2019-10-06 06:05:00,30, Good
4409,2019-10-06 07:05:00,35, Good
4410,2019-10-06 08:05:00,43, Good
4411,2019-10-06 09:05:00,52, Moderate
4412,2019-10-06 10:05:00,43, Good
4413,2019-10-06 11:05:00,38, Good
4414,2019-10-06 12:05:00,27, Good
4415,2019-10-06 13:05:00,13, Good
4416,2019-10-06 14:05:00,11, Good
4417,2019-10-06 15:05:00,16, Good
4418,2019-10-06 16:05:00,23, Good
4419,2019-10-06 17:05:00,18, Good
4420,2019-10-06 18:05:00,13, Good
4421,2019-10-06 19:05:00,25, Good
4422,2019-10-06 20:05:00,29, Good
4423,2019-10-06 21:05:00,54, Moderate
4424,2019-10-06 22:05:00,49, Good
4425,2019-10-06 23:05:00,49, Good
4426,2019-10-07 00:05:00,53, Moderate
4427,2019-10-07 01:05:00,58, Moderate
4428,2019-10-07 02:05:00,59, Moderate
4429,2019-10-07 03:05:00,58, Moderate
4430,2019-10-07 04:05:00,53, Moderate
4431,2019-10-07 05:05:00,46, Good
4432,2019-10-07 06:05:00,50, Good
4433,2019-10-07 07:05:00,48, Good
4434,2019-10-07 08:05:00,52, Moderate
4435,2019-10-07 09:05:00,56, Moderate
4436,2019-10-07 10:05:00,56, Moderate
4437,2019-10-07 11:05:00,51, Moderate
4438,2019-10-07 12:05:00,38, Good
4439,2019-10-07 13:05:00,27, Good
4440,2019-10-07 14:05:00,24, Good
4441,2019-10-07 15:05:00,22, Good
4442,2019-10-07 16:05:00,25, Good
4443,2019-10-07 17:05:00,27, Good
4444,2019-10-07 18:05:00,24, Good
4445,2019-10-07 19:05:00,22, Good
4446,2019-10-07 20:05:00,23, Good
4447,2019-10-07 21:05:00,26, Good
4448,2019-10-07 22:05:00,21, Good
4449,2019-10-07 23:05:00,17, Good
4450,2019-10-08 00:05:00,19, Good
4451,2019-10-08 01:05:00,15, Good
4452,2019-10-08 02:05:00,12, Good
4453,2019-10-08 03:05:00,14, Good
4454,2019-10-08 04:05:00,15, Good
4455,2019-10-08 05:05:00,12, Good
4456,2019-10-08 06:05:00,10, Good
4457,2019-10-08 07:05:00,24, Good
4458,2019-10-08 08:05:00,45, Good
4459,2019-10-08 09:05:00,58, Moderate
4460,2019-10-08 10:05:00,61, Moderate
4461,2019-10-08 11:05:00,57, Moderate
4462,2019-10-08 12:05:00,48, Good
4463,2019-10-08 13:05:00,32, Good
4464,2019-10-08 14:05:00,24, Good
4465,2019-10-08 15:05:00,25, Good
4466,2019-10-08 16:05:00,25, Good
4467,2019-10-08 17:05:00,25, Good
4468,2019-10-08 18:05:00,25, Good
4469,2019-10-08 19:05:00,25, Good
4470,2019-10-08 20:05:00,25, Good
4471,2019-10-08 21:05:00,25, Good
4472,2019-10-08 22:05:00,25, Good
4473,2019-10-08 23:05:00,25, Good
4474,2019-10-09 00:05:00,25, Good
4475,2019-10-09 01:05:00,25, Good
4476,2019-10-09 02:05:00,76, Moderate
4477,2019-10-09 03:05:00,71, Moderate
4478,2019-10-09 04:05:00,71, Moderate
4479,2019-10-09 05:05:00,71, Moderate
4480,2019-10-09 06:05:00,45, Good
4481,2019-10-09 07:05:00,35, Good
4482,2019-10-09 08:05:00,38, Good
4483,2019-10-09 09:05:00,51, Moderate
4484,2019-10-09 10:05:00,55, Moderate
4485,2019-10-09 11:05:00,44, Good
4486,2019-10-09 12:05:00,30, Good
4487,2019-10-09 13:05:00,21, Good
4488,2019-10-09 14:05:00,23, Good
4489,2019-10-09 15:05:00,58, Moderate
4490,2019-10-09 16:05:00,58, Moderate
4491,2019-10-09 17:05:00,58, Moderate
4492,2019-10-09 18:05:00,58, Moderate
4493,2019-10-09 19:05:00,58, Moderate
4494,2019-10-09 20:05:00,58, Moderate
4495,2019-10-09 21:05:00,58, Moderate
4496,2019-10-09 22:05:00,58, Moderate
4497,2019-10-09 23:05:00,-999,
4498,2019-10-10 00:05:00,-999,
4499,2019-10-10 01:05:00,-999,
4500,2019-10-10 02:05:00,-999,
4501,2019-10-10 03:05:00,-999,
4502,2019-10-10 04:05:00,-999,
4503,2019-10-10 05:05:00,-999,
4504,2019-10-10 06:05:00,59, Moderate
4505,2019-10-10 07:05:00,58, Moderate
4506,2019-10-10 08:05:00,68, Moderate
4507,2019-10-10 09:05:00,69, Moderate
4508,2019-10-10 10:05:00,63, Moderate
4509,2019-10-10 11:05:00,50, Good
4510,2019-10-10 12:05:00,50, Good
4511,2019-10-10 13:05:00,39, Good
4512,2019-10-10 14:05:00,34, Good
4513,2019-10-10 15:05:00,40, Good
4514,2019-10-10 16:05:00,39, Good
4515,2019-10-10 17:05:00,44, Good
4516,2019-10-10 18:05:00,39, Good
4517,2019-10-10 19:05:00,46, Good
4518,2019-10-10 20:05:00,44, Good
4519,2019-10-10 21:05:00,47, Good
4520,2019-10-10 22:05:00,54, Moderate
4521,2019-10-10 23:05:00,79, Moderate
4522,2019-10-11 00:05:00,80, Moderate
4523,2019-10-11 01:05:00,64, Moderate
4524,2019-10-11 02:05:00,54, Moderate
4525,2019-10-11 03:05:00,51, Moderate
4526,2019-10-11 04:05:00,46, Good
4527,2019-10-11 05:05:00,44, Good
4528,2019-10-11 06:05:00,38, Good
4529,2019-10-11 07:05:00,36, Good
4530,2019-10-11 08:05:00,55, Moderate
4531,2019-10-11 09:05:00,55, Moderate
4532,2019-10-11 10:05:00,55, Moderate
4533,2019-10-11 11:05:00,55, Moderate
4534,2019-10-11 12:05:00,55, Moderate
4535,2019-10-11 13:05:00,55, Moderate
4536,2019-10-11 14:05:00,55, Moderate
4537,2019-10-11 15:05:00,55, Moderate
4538,2019-10-11 16:05:00,55, Moderate
4539,2019-10-11 17:05:00,55, Moderate
4540,2019-10-11 18:05:00,55, Moderate
4541,2019-10-11 19:05:00,55, Moderate
4542,2019-10-11 20:05:00,55, Moderate
4543,2019-10-11 21:05:00,55, Moderate
4544,2019-10-11 22:05:00,55, Moderate
4545,2019-10-11 23:05:00,55, Moderate
4546,2019-10-12 00:05:00,55, Moderate
4547,2019-10-12 01:05:00,55, Moderate
4548,2019-10-12 02:05:00,55, Moderate
4549,2019-10-12 03:05:00,55, Moderate
4550,2019-10-12 04:05:00,55, Moderate
4551,2019-10-12 05:05:00,55, Moderate
4552,2019-10-12 06:05:00,55, Moderate
4553,2019-10-12 07:05:00,55, Moderate
4554,2019-10-12 08:05:00,55, Moderate
4555,2019-10-12 09:05:00,55, Moderate
4556,2019-10-12 10:05:00,55, Moderate
4557,2019-10-12 11:05:00,55, Moderate
4558,2019-10-12 12:05:00,55, Moderate
4559,2019-10-12 13:05:00,55, Moderate
4560,2019-10-12 14:05:00,55, Moderate
4561,2019-10-12 15:05:00,55, Moderate
4562,2019-10-12 16:05:00,55, Moderate
4563,2019-10-12 17:05:00,55, Moderate
4564,2019-10-12 18:05:00,55, Moderate
4565,2019-10-12 19:05:00,55, Moderate
4566,2019-10-12 20:05:00,55, Moderate
4567,2019-10-12 21:05:00,55, Moderate
4568,2019-10-12 22:05:00,55, Moderate
4569,2019-10-12 23:05:00,55, Moderate
4570,2019-10-13 00:05:00,55, Moderate
4571,2019-10-13 01:05:00,55, Moderate
4572,2019-10-13 02:05:00,55, Moderate
4573,2019-10-13 03:05:00,55, Moderate
4574,2019-10-13 04:05:00,58, Moderate
4575,2019-10-13 05:05:00,54, Moderate
4576,2019-10-13 06:05:00,56, Moderate
4577,2019-10-13 07:05:00,58, Moderate
4578,2019-10-13 08:05:00,72, Moderate
4579,2019-10-13 09:05:00,77, Moderate
4580,2019-10-13 10:05:00,64, Moderate
4581,2019-10-13 11:05:00,54, Moderate
4582,2019-10-13 12:05:00,41, Good
4583,2019-10-13 13:05:00,41, Good
4584,2019-10-13 14:05:00,25, Good
4585,2019-10-13 15:05:00,41, Good
4586,2019-10-13 16:05:00,43, Good
4587,2019-10-13 17:05:00,34, Good
4588,2019-10-13 18:05:00,30, Good
4589,2019-10-13 19:05:00,29, Good
4590,2019-10-13 20:05:00,25, Good
4591,2019-10-13 21:05:00,27, Good
4592,2019-10-13 22:05:00,28, Good
4593,2019-10-13 23:05:00,33, Good
4594,2019-10-14 00:05:00,31, Good
4595,2019-10-14 01:05:00,32, Good
4596,2019-10-14 02:05:00,41, Good
4597,2019-10-14 03:05:00,45, Good
4598,2019-10-14 04:05:00,45, Good
4599,2019-10-14 05:05:00,57, Moderate
4600,2019-10-14 06:05:00,72, Moderate
4601,2019-10-14 07:05:00,88, Moderate
4602,2019-10-14 08:05:00,86, Moderate
4603,2019-10-14 09:05:00,76, Moderate
4604,2019-10-14 10:05:00,64, Moderate
4605,2019-10-14 11:05:00,58, Moderate
4606,2019-10-14 12:05:00,55, Moderate
4607,2019-10-14 13:05:00,56, Moderate
4608,2019-10-14 14:05:00,56, Moderate
4609,2019-10-14 15:05:00,55, Moderate
4610,2019-10-14 16:05:00,45, Good
4611,2019-10-14 17:05:00,50, Good
4612,2019-10-14 18:05:00,50, Good
4613,2019-10-14 19:05:00,-999,
4614,2019-10-14 20:05:00,-999,
4615,2019-10-14 21:05:00,-999,
4616,2019-10-14 22:05:00,-999,
4617,2019-10-14 23:05:00,-999,
4618,2019-10-15 00:05:00,-999,
4619,2019-10-15 01:05:00,-999,
4620,2019-10-15 02:05:00,-999,
4621,2019-10-15 03:05:00,-999,
4622,2019-10-15 04:05:00,-999,
4623,2019-10-15 05:05:00,-999,
4624,2019-10-15 06:05:00,-999,
4625,2019-10-15 07:05:00,-999,
4626,2019-10-15 08:05:00,-999,
4627,2019-10-15 09:05:00,-999,
4628,2019-10-15 10:05:00,-999,
4629,2019-10-15 11:05:00,-999,
4630,2019-10-15 12:05:00,-999,
4631,2019-10-15 13:05:00,-999,
4632,2019-10-15 14:05:00,37, Good
4633,2019-10-15 15:05:00,27, Good
4634,2019-10-15 16:05:00,37, Good
4635,2019-10-15 17:05:00,48, Good
4636,2019-10-15 18:05:00,47, Good
4637,2019-10-15 19:05:00,57, Moderate
4638,2019-10-15 20:05:00,67, Moderate
4639,2019-10-15 21:05:00,54, Moderate
4640,2019-10-15 22:05:00,43, Good
4641,2019-10-15 23:05:00,56, Moderate
4642,2019-10-16 00:05:00,64, Moderate
4643,2019-10-16 01:05:00,48, Good
4644,2019-10-16 02:05:00,33, Good
4645,2019-10-16 03:05:00,27, Good
4646,2019-10-16 04:05:00,22, Good
4647,2019-10-16 05:05:00,44, Good
4648,2019-10-16 06:05:00,37, Good
4649,2019-10-16 07:05:00,39, Good
4650,2019-10-16 08:05:00,62, Moderate
4651,2019-10-16 09:05:00,70, Moderate
4652,2019-10-16 10:05:00,59, Moderate
4653,2019-10-16 11:05:00,54, Moderate
4654,2019-10-16 12:05:00,47, Good
4655,2019-10-16 13:05:00,34, Good
4656,2019-10-16 14:05:00,27, Good
4657,2019-10-16 15:05:00,22, Good
4658,2019-10-16 16:05:00,13, Good
4659,2019-10-16 17:05:00,15, Good
4660,2019-10-16 18:05:00,15, Good
4661,2019-10-16 19:05:00,52, Moderate
4662,2019-10-16 20:05:00,53, Moderate
4663,2019-10-16 21:05:00,45, Good
4664,2019-10-16 22:05:00,50, Good
4665,2019-10-16 23:05:00,50, Good
4666,2019-10-17 00:05:00,48, Good
4667,2019-10-17 01:05:00,43, Good
4668,2019-10-17 02:05:00,34, Good
4669,2019-10-17 03:05:00,35, Good
4670,2019-10-17 04:05:00,30, Good
4671,2019-10-17 05:05:00,23, Good
4672,2019-10-17 06:05:00,24, Good
4673,2019-10-17 07:05:00,39, Good
4674,2019-10-17 08:05:00,56, Moderate
4675,2019-10-17 09:05:00,60, Moderate
4676,2019-10-17 10:05:00,54, Moderate
4677,2019-10-17 11:05:00,51, Moderate
4678,2019-10-17 12:05:00,46, Good
4679,2019-10-17 13:05:00,50, Good
4680,2019-10-17 14:05:00,54, Moderate
4681,2019-10-17 15:05:00,55, Moderate
4682,2019-10-17 16:05:00,48, Good
4683,2019-10-17 17:05:00,51, Moderate
4684,2019-10-17 18:05:00,54, Moderate
4685,2019-10-17 19:05:00,59, Moderate
4686,2019-10-17 20:05:00,73, Moderate
4687,2019-10-17 21:05:00,87, Moderate
4688,2019-10-17 22:05:00,94, Moderate
4689,2019-10-17 23:05:00,78, Moderate
4690,2019-10-18 00:05:00,81, Moderate
4691,2019-10-18 01:05:00,95, Moderate
4692,2019-10-18 02:05:00,89, Moderate
4693,2019-10-18 03:05:00,95, Moderate
4694,2019-10-18 04:05:00,115, Unhealthy for Sensitive Groups
4695,2019-10-18 05:05:00,116, Unhealthy for Sensitive Groups
4696,2019-10-18 06:05:00,105, Unhealthy for Sensitive Groups
4697,2019-10-18 07:05:00,102, Unhealthy for Sensitive Groups
4698,2019-10-18 08:05:00,121, Unhealthy for Sensitive Groups
4699,2019-10-18 09:05:00,121, Unhealthy for Sensitive Groups
4700,2019-10-18 10:05:00,112, Unhealthy for Sensitive Groups
4701,2019-10-18 11:05:00,89, Moderate
4702,2019-10-18 12:05:00,81, Moderate
4703,2019-10-18 13:05:00,85, Moderate
4704,2019-10-18 14:05:00,83, Moderate
4705,2019-10-18 15:05:00,68, Moderate
4706,2019-10-18 16:05:00,71, Moderate
4707,2019-10-18 17:05:00,63, Moderate
4708,2019-10-18 18:05:00,62, Moderate
4709,2019-10-18 19:05:00,60, Moderate
4710,2019-10-18 20:05:00,63, Moderate
4711,2019-10-18 21:05:00,75, Moderate
4712,2019-10-18 22:05:00,77, Moderate
4713,2019-10-18 23:05:00,78, Moderate
4714,2019-10-19 00:05:00,91, Moderate
4715,2019-10-19 01:05:00,113, Unhealthy for Sensitive Groups
4716,2019-10-19 02:05:00,99, Moderate
4717,2019-10-19 03:05:00,99, Moderate
4718,2019-10-19 04:05:00,114, Unhealthy for Sensitive Groups
4719,2019-10-19 05:05:00,96, Moderate
4720,2019-10-19 06:05:00,104, Unhealthy for Sensitive Groups
4721,2019-10-19 07:05:00,109, Unhealthy for Sensitive Groups
4722,2019-10-19 08:05:00,112, Unhealthy for Sensitive Groups
4723,2019-10-19 09:05:00,96, Moderate
4724,2019-10-19 10:05:00,96, Moderate
4725,2019-10-19 11:05:00,89, Moderate
4726,2019-10-19 12:05:00,90, Moderate
4727,2019-10-19 13:05:00,83, Moderate
4728,2019-10-19 14:05:00,66, Moderate
4729,2019-10-19 15:05:00,66, Moderate
4730,2019-10-19 16:05:00,57, Moderate
4731,2019-10-19 17:05:00,50, Good
4732,2019-10-19 18:05:00,63, Moderate
4733,2019-10-19 19:05:00,62, Moderate
4734,2019-10-19 20:05:00,61, Moderate
4735,2019-10-19 21:05:00,55, Moderate
4736,2019-10-19 22:05:00,57, Moderate
4737,2019-10-19 23:05:00,52, Moderate
4738,2019-10-20 00:05:00,53, Moderate
4739,2019-10-20 01:05:00,46, Good
4740,2019-10-20 02:05:00,55, Moderate
4741,2019-10-20 03:05:00,59, Moderate
4742,2019-10-20 04:05:00,58, Moderate
4743,2019-10-20 05:05:00,60, Moderate
4744,2019-10-20 06:05:00,57, Moderate
4745,2019-10-20 07:05:00,60, Moderate
4746,2019-10-20 08:05:00,63, Moderate
4747,2019-10-20 09:05:00,59, Moderate
4748,2019-10-20 10:05:00,52, Moderate
4749,2019-10-20 11:05:00,49, Good
4750,2019-10-20 12:05:00,47, Good
4751,2019-10-20 13:05:00,40, Good
4752,2019-10-20 14:05:00,26, Good
4753,2019-10-20 15:05:00,13, Good
4754,2019-10-20 16:05:00,8, Good
4755,2019-10-20 17:05:00,10, Good
4756,2019-10-20 18:05:00,36, Good
4757,2019-10-20 19:05:00,35, Good
4758,2019-10-20 20:05:00,25, Good
4759,2019-10-20 21:05:00,27, Good
4760,2019-10-20 22:05:00,24, Good
4761,2019-10-20 23:05:00,18, Good
4762,2019-10-21 00:05:00,36, Good
4763,2019-10-21 01:05:00,39, Good
4764,2019-10-21 02:05:00,32, Good
4765,2019-10-21 03:05:00,26, Good
4766,2019-10-21 04:05:00,21, Good
4767,2019-10-21 05:05:00,15, Good
4768,2019-10-21 06:05:00,18, Good
4769,2019-10-21 07:05:00,23, Good
4770,2019-10-21 08:05:00,35, Good
4771,2019-10-21 09:05:00,40, Good
4772,2019-10-21 10:05:00,37, Good
4773,2019-10-21 11:05:00,25, Good
4774,2019-10-21 12:05:00,14, Good
4775,2019-10-21 13:05:00,13, Good
4776,2019-10-21 14:05:00,15, Good
4777,2019-10-21 15:05:00,20, Good
4778,2019-10-21 16:05:00,25, Good
4779,2019-10-21 17:05:00,29, Good
4780,2019-10-21 18:05:00,45, Good
4781,2019-10-21 19:05:00,48, Good
4782,2019-10-21 20:05:00,61, Moderate
4783,2019-10-21 21:05:00,66, Moderate
4784,2019-10-21 22:05:00,63, Moderate
4785,2019-10-21 23:05:00,58, Moderate
4786,2019-10-22 00:05:00,48, Good
4787,2019-10-22 01:05:00,45, Good
4788,2019-10-22 02:05:00,43, Good
4789,2019-10-22 03:05:00,43, Good
4790,2019-10-22 04:05:00,48, Good
4791,2019-10-22 05:05:00,47, Good
4792,2019-10-22 06:05:00,55, Moderate
4793,2019-10-22 07:05:00,50, Good
4794,2019-10-22 08:05:00,52, Moderate
4795,2019-10-22 09:05:00,63, Moderate
4796,2019-10-22 10:05:00,67, Moderate
4797,2019-10-22 11:05:00,64, Moderate
4798,2019-10-22 12:05:00,54, Moderate
4799,2019-10-22 13:05:00,58, Moderate
4800,2019-10-22 14:05:00,56, Moderate
4801,2019-10-22 15:05:00,77, Moderate
4802,2019-10-22 16:05:00,66, Moderate
4803,2019-10-22 17:05:00,60, Moderate
4804,2019-10-22 18:05:00,70, Moderate
4805,2019-10-22 19:05:00,81, Moderate
4806,2019-10-22 20:05:00,82, Moderate
4807,2019-10-22 21:05:00,86, Moderate
4808,2019-10-22 22:05:00,91, Moderate
4809,2019-10-22 23:05:00,94, Moderate
4810,2019-10-23 00:05:00,97, Moderate
4811,2019-10-23 01:05:00,95, Moderate
4812,2019-10-23 02:05:00,95, Moderate
4813,2019-10-23 03:05:00,91, Moderate
4814,2019-10-23 04:05:00,90, Moderate
4815,2019-10-23 05:05:00,86, Moderate
4816,2019-10-23 06:05:00,85, Moderate
4817,2019-10-23 07:05:00,86, Moderate
4818,2019-10-23 08:05:00,91, Moderate
4819,2019-10-23 09:05:00,92, Moderate
4820,2019-10-23 10:05:00,81, Moderate
4821,2019-10-23 11:05:00,59, Moderate
4822,2019-10-23 12:05:00,44, Good
4823,2019-10-23 13:05:00,32, Good
4824,2019-10-23 14:05:00,39, Good
4825,2019-10-23 15:05:00,46, Good
4826,2019-10-23 16:05:00,46, Good
4827,2019-10-23 17:05:00,40, Good
4828,2019-10-23 18:05:00,38, Good
4829,2019-10-23 19:05:00,44, Good
4830,2019-10-23 20:05:00,49, Good
4831,2019-10-23 21:05:00,74, Moderate
4832,2019-10-23 22:05:00,73, Moderate
4833,2019-10-23 23:05:00,56, Moderate
4834,2019-10-24 00:05:00,62, Moderate
4835,2019-10-24 01:05:00,62, Moderate
4836,2019-10-24 02:05:00,61, Moderate
4837,2019-10-24 03:05:00,50, Good
4838,2019-10-24 04:05:00,40, Good
4839,2019-10-24 05:05:00,26, Good
4840,2019-10-24 06:05:00,23, Good
4841,2019-10-24 07:05:00,20, Good
4842,2019-10-24 08:05:00,41, Good
4843,2019-10-24 09:05:00,60, Moderate
4844,2019-10-24 10:05:00,67, Moderate
4845,2019-10-24 11:05:00,51, Moderate
4846,2019-10-24 12:05:00,38, Good
4847,2019-10-24 13:05:00,27, Good
4848,2019-10-24 14:05:00,28, Good
4849,2019-10-24 15:05:00,37, Good
4850,2019-10-24 16:05:00,35, Good
4851,2019-10-24 17:05:00,36, Good
4852,2019-10-24 18:05:00,56, Moderate
4853,2019-10-24 19:05:00,81, Moderate
4854,2019-10-24 20:05:00,105, Unhealthy for Sensitive Groups
4855,2019-10-24 21:05:00,112, Unhealthy for Sensitive Groups
4856,2019-10-24 22:05:00,132, Unhealthy for Sensitive Groups
4857,2019-10-24 23:05:00,138, Unhealthy for Sensitive Groups
4858,2019-10-25 00:05:00,145, Unhealthy for Sensitive Groups
4859,2019-10-25 01:05:00,152, Unhealthy
4860,2019-10-25 02:05:00,155, Unhealthy
4861,2019-10-25 03:05:00,152, Unhealthy
4862,2019-10-25 04:05:00,149, Unhealthy for Sensitive Groups
